3.70578264,2.385937275,-0.13812876,-1.773941518,10.37980186,6.725754216,-5.806456864,0.283404573,1.639951923,-5.569333192,1.838945566,0.1040787,7.822617047,2.548830215
8.924876402,7.235264956,0.425803458,0.678493014,4.464182144,3.025480419,-0.194512626,2.429801703,7.513659666,-7.342713622,5.055348975,5.386132823,6.77318701,5.134297766
9.904958491,9.666456589,-0.568378716,1.271778655,-1.650408599,-8.374892896,-1.195596885,-0.040909653,-3.723474494,1.446483108,5.223636052,7.895101562,10.85411319,8.762765941
2.374281265,6.531977789,-2.583653985,0.947054614,-0.688135117,-4.849114413,-7.349347347,-12.51225787,-9.180957962,-3.447787501,4.363389311,-1.940181623,11.45257926,5.463526665
0.531451531,3.736351277,-3.904212651,-1.561240675,2.567032731,-1.371218471,-2.138095573,-9.865785799,-5.97328081,-5.338833384,1.39860086,-4.288094793,3.881553957,0.384132378
0.355595359,0.61232498,-4.815487395,-1.722232718,3.130804987,-0.847027372,-0.242104834,3.818689869,4.961181755,-5.601378762,-1.006256337,-5.220460319,2.526367112,-1.392884847
-4.880087941,-3.738380481,-5.026474741,-2.879966422,3.204417196,3.1459131,-2.900900315,3.927959185,7.126471275,-5.547970787,-4.35164145,-7.242878458,-0.955858027,-3.643925691
-11.98087438,-5.921788813,-8.237116062,-5.886203625,3.902934899,3.549666949,0.128146253,-4.397103904,-3.844594907,-5.317266816,-5.597550086,-8.207620876,-8.179920022,-10.95233886
-14.56357537,-6.539003664,-12.10878454,-5.710165041,2.762587136,3.503512958,2.74676955,1.86264652,-7.132508347,-4.706322708,-5.380250601,-10.66893763,-5.037006833,-15.3757713
-12.72978653,-6.699533903,-7.960213347,-2.964948355,0.183157612,0.642444773,-0.574506829,4.631664947,-1.656631188,-6.658510443,-6.090203516,-7.085660258,-5.913704637,-10.6886158
-10.01973811,-7.299598583,-5.860413592,-4.315680846,1.162458833,-7.935626539,0.489340251,0.264877747,2.444089325,-5.031750282,-6.216829329,-7.043570959,-9.20191215,-8.120371883
-6.569492077,-5.359802858,-9.375739147,-6.231001638,2.145473169,-3.452078624,4.012341169,-0.843838915,2.708367037,-5.125492848,-4.131221506,-10.89246895,-6.144610907,-8.771849694
-3.992741644,-1.152354405,-6.656444329,-2.36737586,2.025275527,13.27019197,-0.488788364,-3.714137686,0.261301035,-8.429376991,-1.538105892,-5.311142995,-3.90692566,-3.610282061
2.343232682,2.656306348,-1.750130136,0.001430929,5.084150481,5.914742274,-3.406510568,-3.489347632,-0.341117571,-0.565986899,6.183494683,2.844253953,7.103679057,3.692372744
8.686127751,6.649389349,-2.214336434,0.673997854,10.89056864,-11.32849172,-3.171924152,-6.659028204,0.319076463,-2.46417145,10.62221599,4.495423538,13.54016778,8.474871983
5.464280889,6.494550437,-6.809424128,-1.208348437,4.003071712,-10.72540542,-4.107365451,-10.48126848,-5.095931262,-15.87508682,4.47894197,-2.392991832,4.923185409,4.513201279
0.001766384,4.830299338,-8.211097137,-5.08972328,-7.12552797,-6.482112609,-4.522544817,-6.700861976,-8.546972929,-8.979425,0.963413379,-7.223423599,1.815742766,-2.932049685
0.338383527,6.480869264,-4.062575683,0.324917753,-1.636372538,-4.350051513,-3.960794423,-3.926691114,-4.511017807,-2.280194707,1.066358506,-0.918086103,8.593945225,1.256726663
6.716329876,8.396429128,-0.422151373,3.094675074,6.663930137,-2.08617563,-5.604714145,-0.136043051,0.518168294,-3.612563132,5.306997751,4.407505021,12.38265699,7.583806281
7.773813238,5.877956091,-1.008084921,-2.257710034,6.583299067,-1.255026897,-2.833925809,-1.63128346,-0.40961216,-2.76951888,7.907073313,1.744632872,8.622221474,4.635545271
0.360671647,2.857128208,-2.816647352,-1.104422341,5.039638591,-0.86556773,-1.080999919,-10.08793171,-1.562213469,-3.968141914,1.819559758,-0.315445401,4.783184263,0.868141182
-3.65952574,-0.873527398,-3.772478102,-1.108085317,-3.540858591,-2.48849727,0.041686716,-6.667178254,-2.348700914,-5.559123885,-1.112320905,-2.832065718,0.778599179,-1.891052384
-3.625295961,-3.466950795,-3.673122302,-2.764086143,0.531832659,-1.638227487,9.73726571,0.558848719,-5.708139436,-7.698920686,0.204977066,-4.833100365,-2.816770258,-3.705391485
-3.206020428,-1.300614816,-2.996752802,-1.566500899,6.940167812,-1.140080935,5.050673897,0.355306049,-0.928982215,-3.946254538,0.230932159,-3.014509793,-2.131218439,-3.00648756
-2.600935366,0.332891124,-3.262529624,-2.347643761,-5.930936646,-4.833281812,-16.33686517,-0.684480684,7.76112345,1.438872399,-0.052819716,-2.206688672,-2.324543171,-3.06160055
2.181335576,4.391644911,-0.896138463,1.255508566,5.949754719,-0.71902127,-8.91978668,-4.375729911,2.434038595,1.799730614,4.049355135,2.116465571,2.413213956,1.130677603
4.181449467,3.297402287,-2.050413794,2.541097296,6.570800697,2.879099495,6.593363504,-5.956046798,-5.0800713,-3.328056699,4.845990614,2.084634361,4.390459412,3.626670419
1.706752528,-1.3740629,-2.950323471,-1.467208217,-13.62631985,-6.224316223,4.337643166,-2.816985681,-3.42956632,-5.798413476,1.681341694,-1.789853521,0.354700673,1.574938323
5.727801076,4.406746341,4.2426315,0.248045451,1.072154303,-13.95010734,-0.473666482,-3.141671436,-1.507365377,-0.124479096,6.201836229,3.696562417,4.015972532,4.882839991
8.56481929,10.61513242,7.90460612,3.100260232,5.416497179,-5.797980701,0.997997846,-4.956071619,-0.413789768,3.557002522,9.80142439,9.354238599,6.194195708,9.575147047
7.453534869,12.04007715,7.397601065,3.64794675,-4.976146371,-1.853246804,0.53918582,-4.279811173,-0.40342376,1.981508892,12.53686657,10.91613489,3.813752784,11.1763862
6.516822042,5.691325244,2.770376729,3.233005864,-1.994981113,-6.961164368,-1.12312505,-4.56957003,-3.311215325,2.407371223,7.278630231,5.894954929,3.026327933,6.350628477
5.156222983,-3.222373399,-3.2543985,1.731255845,-5.456041556,-4.219016186,-0.179514428,-6.098140925,-2.978615052,1.595834228,-3.522329201,-1.403214362,2.094885128,0.631317454
8.266189358,0.252858346,-0.2221976,5.05377562,3.273146715,-3.071867699,0.243322485,-2.323004457,5.207932094,1.940418325,8.813645198,1.259340489,4.901339565,2.040659601
11.79015157,6.540781743,4.230453957,9.665654915,2.80089142,-4.264994922,0.744343683,-2.204027483,2.353020222,1.180729548,12.6623274,6.20729146,8.689486471,6.658968396
5.170379771,6.054173424,4.798707701,2.314936436,-8.335202087,-4.313675238,0.319858851,-6.774850148,-7.762050713,1.09496641,-3.066163549,6.444978153,2.890614243,6.304403591
-2.771188853,4.698618318,5.128387811,-7.365863539,-2.792859738,-6.536943565,-1.606953569,-2.254378168,-1.256968235,2.925448811,2.688785988,6.614137979,-4.507124817,7.236716817
5.966949128,6.589269056,8.703180743,-0.834089689,1.230768315,0.22369474,0.794288973,2.405572011,2.602901195,6.116364035,16.81066239,9.939363513,2.171186626,10.5552764
17.86714027,7.39331561,10.97334816,9.760990925,-8.153822342,-0.164837899,-1.201652901,1.163114967,-0.996001623,7.721817608,7.645573871,13.08248647,10.02741982,13.36268234
18.16255073,8.598418487,9.953001116,9.165046012,-6.052198649,-7.84354497,-0.228033343,-1.868750053,-0.306129169,6.850236956,-2.849474623,12.30370888,11.57935203,13.57086723
16.57426766,10.95856668,9.83943592,6.763126953,7.889301297,-2.587630207,7.179966018,-5.151979521,-0.179919529,7.27551401,9.967533806,11.6455302,13.41375129,14.13064447
15.33929057,10.16440581,4.791221899,4.911576766,-1.800658332,-2.27158982,-12.92035714,-7.379807031,-1.939501525,1.17300963,12.80632878,10.89519005,10.31681537,13.74613348
13.90288965,11.60296871,1.850977381,2.831464707,-10.30144337,-8.865578901,-17.37051541,-7.019916555,-3.220302314,-5.464692194,7.409314921,8.400031476,10.93109716,12.77182104
14.31263547,14.50953822,4.971382766,2.760725068,5.37783602,-6.345471493,9.712848471,-3.474591749,-2.614055533,-0.942444056,11.9254989,7.817277487,19.4493916,13.41236252
13.09778496,11.05012035,2.384516113,2.524515851,7.676661416,-3.303806627,4.775134005,-7.611001856,-3.781032777,2.438059649,9.631992273,8.402118327,12.97254019,12.43152906
10.89936641,9.058070149,1.275424647,2.209476669,0.881316996,-8.750866796,-5.740764809,-7.681608734,-4.260028512,0.168899473,6.497775444,7.834078017,9.841046076,10.51408408
10.32063226,9.9011577,3.3037215,2.680677223,-1.024173656,-6.127849883,-8.496017514,-3.810964064,-3.370956077,-2.432002984,7.075308589,7.293272074,13.24546737,9.884467239
10.58308178,9.893858915,2.477972982,2.843004122,-0.244001607,1.887047959,-8.657837983,-4.797975545,-2.505346456,-2.677018099,7.175967364,7.290413168,12.33274584,10.18530007
10.4863774,10.50731829,1.967280096,2.737119139,2.970268814,-4.346029291,0.465031848,-5.768263574,-1.38460073,-1.335206416,7.190920098,6.981921908,12.0453224,10.3626372
12.309819,9.953685682,-0.205161732,1.618925543,3.23652654,-8.676363821,-9.933160327,-8.309304527,-5.332306636,-6.776566456,12.46722226,5.732872871,12.84800917,8.298559769
14.26404364,10.42792577,-2.692387288,0.098328363,2.74516612,-7.052646468,-4.194142602,-10.81158431,-3.800176804,-6.9731293,16.8900514,6.854176066,12.50276949,8.12340917
7.443320718,9.997237905,-2.750345534,-0.479723188,2.500046065,-8.761966924,9.268372984,-8.419806685,-0.030486063,-3.851020638,6.663964948,3.766695473,9.051715154,8.335299327
-1.05562737,6.24635871,-2.892198696,-0.86803764,2.090764642,-8.650194052,-10.67533668,-5.265464326,-4.406068333,-7.008614114,-3.298276275,-4.796547414,6.651030943,4.83214973
1.050467264,4.376537633,-0.056072841,1.640310816,-0.098349261,0.762055545,-11.38875296,-3.495722457,-6.371554124,-0.197014082,0.314997764,-2.193111045,8.864644638,3.198464298
5.126070196,2.818849957,3.387492013,5.899235173,-1.086860055,7.753595072,3.567950943,-2.37723365,1.949915842,1.598806007,4.68479899,3.230409736,9.561797992,2.669098308
2.773199696,1.909104711,-0.430876747,-0.072153158,2.312119179,-3.694087763,2.711464896,-1.389311538,4.050703066,-7.850298766,4.067957812,3.08770111,0.116486716,1.070917803
0.572003283,0.627662707,-7.925960647,-9.555244674,3.009809594,-13.0749364,-1.864488082,-2.556143834,-4.948832069,-1.951946911,0.773873321,-0.474910256,-8.895032223,0.717825596
2.578572766,2.561713771,-3.433208956,-2.719817995,1.705574797,-2.699561159,-0.753343694,-1.009203786,-3.693405853,1.62135185,2.740332294,-1.184550886,4.790175754,0.077408229
5.311450981,3.563666356,2.89999082,8.169692755,1.574919025,11.19887742,2.90845431,0.581939911,1.616724388,0.578871087,8.403371023,-1.132850722,13.23931368,1.457069682
-1.704235474,0.39828364,-3.805918716,0.173536152,1.45901859,3.856137126,-0.802156573,-2.531567007,-1.337535185,-3.897386999,0.441131429,-2.612443336,-0.322891498,-0.447595909
-10.41783061,-0.400159072,-9.298650777,-10.54632756,2.043877191,-11.98454063,-6.91213916,-4.726674998,-0.256889783,-13.24390431,-12.54740511,-3.289850883,-4.019048919,-5.850857121
-2.747988204,-3.149538163,-0.805367217,-1.158186852,0.165908158,-7.152694452,-3.241954334,-2.869448557,-1.075814608,-2.333743635,-1.256537901,-4.523804309,-3.926708226,-0.025409819
-2.410973036,-4.340384219,-0.537484982,2.180698143,-0.471801456,2.936079747,2.85338433,1.114161914,2.760722006,2.381783351,5.031844169,-4.739982665,-5.568877683,-3.254192505
-11.65783722,-4.878134032,-9.058374361,-5.994824956,-0.498996536,2.204381068,5.307160729,-0.261633749,-0.128608118,-6.287109819,-5.734267403,-6.108841332,-5.248037188,-13.09084053
-4.068606103,-6.163064615,-4.59767543,-1.201511771,-0.470706671,-0.613740423,5.846003329,-4.713485355,-7.517437357,-1.910199576,1.932461672,-9.282408762,-7.25879751,-4.599557163
-0.351859467,2.606484176,-4.06613473,-0.064614345,5.3267152,-5.143122834,0.763781225,-0.167888075,9.612781253,-3.601666529,5.428286008,-0.479042672,1.504909357,-0.351572028
-2.827521362,3.82420091,-7.942579702,-3.42421437,4.618243294,-6.881954532,-2.9243214,-4.74999521,4.342155055,-9.948504396,2.042628293,1.649978924,3.911756303,-2.821056194
-5.230629173,-7.583824745,-8.414008328,-3.874249075,-1.380852113,-2.573551115,0.045577979,-10.60640485,-18.07289892,-6.948515479,1.132456626,-12.9049064,-7.738877185,-4.67049928
-11.94411565,-6.059097331,-11.57601847,-7.540246531,2.619214616,-2.695927913,0.919874914,-1.936457124,1.717969276,-7.492017912,-4.275714659,-14.49616038,-8.23826663,-11.8832586
-11.14838179,-4.477381802,-5.261520945,-1.250245457,1.058827311,-3.019366556,2.568912887,-0.717879301,7.922168943,-6.714478043,-0.066283539,-7.429134994,-7.507928684,-9.246290041
-16.68757831,-13.41272889,-5.950183008,-2.710788835,-1.807967558,1.305127528,5.256163772,-1.928771346,-1.926063,-2.808286277,-3.39746363,-10.09449265,-17.88414269,-14.6628248
-25.62811633,-19.27024811,-14.75391763,-12.43367624,1.870329961,1.637791949,5.581486265,4.559158103,3.189797098,-4.51983843,-13.26264935,-16.05516571,-24.30622958,-25.10049389
-20.40928656,-16.44053994,-9.659453453,-6.354927353,0.249992487,-2.849128224,6.604448257,2.804441391,2.91246061,-5.544513228,-7.084896279,-14.18785939,-19.135843,-17.97991405
-16.07622613,-10.01363608,-8.512177294,-1.291250866,0.82139168,-1.065200413,5.95005076,-2.309742279,2.502338643,-7.090699034,-4.744070043,-9.669666578,-15.73163482,-16.26387075
-17.86755946,-14.81366649,-12.6810572,-5.46846814,2.358595056,3.498326136,5.129040078,0.98642094,2.675448524,-8.50573572,-7.105593265,-12.65470571,-18.52023441,-21.15884754
-21.38251337,-18.04518893,-14.5842932,-10.27955532,2.237094582,1.556710158,5.354002506,4.012145997,1.4282914,-9.181774979,-8.850961494,-17.96200769,-18.56417138,-19.57842422
-23.42047094,-11.11539772,-18.24025662,-13.292586,3.501448067,-1.567693286,4.409556866,-3.018542628,2.263086044,-9.384234495,-13.03198454,-17.95247036,-15.66289502,-17.73910377
-17.27974629,-7.233948038,-14.73292416,-8.771670779,-2.186480285,-3.003037836,3.421456232,-3.73847339,-1.362818569,-7.512431338,-6.643174977,-12.02357464,-11.24204258,-12.0411268
-9.094834782,-7.188701745,-8.256398617,-2.502075741,-0.777546638,-3.392942888,7.30072748,2.183280857,-3.971300681,-5.353989595,2.864325172,-6.087233074,-7.458125733,-5.674681934
-9.235565951,-7.520038167,-8.252128138,-2.846605103,5.885943402,-5.014353138,4.156247682,-4.6295223,0.54848502,-7.780980998,2.526148247,-6.92708066,-10.52637063,-10.61765393
-14.43376336,-11.29894338,-11.40729224,-7.174293945,0.631430256,-8.041537458,0.703440962,-12.8325033,4.076950302,-12.11668754,-1.60773066,-12.16120712,-17.15757585,-19.49772813
-15.24515003,-11.96712986,-13.40455967,-5.348776971,0.443373395,-6.283977456,3.554256043,-7.773509333,6.200814851,-11.13801296,-4.990760961,-16.23737752,-19.76667027,-19.41237007
-16.94987808,-14.6054586,-13.63479519,-6.265084836,4.265880195,-1.294852858,8.546089105,1.446482344,1.633675731,-7.607993687,-6.329689009,-16.68045515,-18.56244984,-14.32010018
-21.47873294,-18.47141925,-14.07657018,-11.39322504,-0.778310285,0.422229939,5.584554101,1.960783974,-5.592043726,-7.216508051,-7.261418031,-17.55796872,-18.64358156,-14.99250857
-17.13791957,-12.92206254,-11.42638588,-5.661186854,-2.443871787,2.936124952,2.383760035,0.884543996,2.15917722,-6.556176503,-5.786704602,-14.28592954,-15.95251637,-15.72489408
-11.38648519,-9.155776278,-7.74331975,-3.014040133,8.311217152,1.198672242,1.314845194,1.880734074,2.757683068,-5.802512973,-5.594114667,-11.77044785,-13.80742992,-11.36475953
-12.26816375,-9.785912318,-6.477143673,-4.629090322,3.17616203,-2.302869493,3.88525253,6.205809167,-3.732889402,-3.854388654,-4.506088012,-9.894411005,-11.04326239,-11.50952405
-15.82917285,-8.108533047,-8.246071884,-3.741394857,-9.748262483,-0.989571345,5.942873364,-0.092326656,0.387618105,-3.601711421,-3.878574288,-8.734511222,-10.48091345,-15.29768661
-12.67071147,-8.011717309,-7.719525686,-3.617735085,3.253374818,1.273194194,1.236983996,-13.06897503,5.455788021,-5.591260677,-4.642177847,-7.979463478,-12.27184221,-10.62932421
-5.786749257,-6.921625911,-3.230817962,-4.214622776,6.13631962,-2.256354008,1.420613421,0.299628633,4.930088422,-2.841493211,0.460793196,-5.860126587,-7.089735065,-6.918120685
-9.588926146,-6.740432659,-3.916681777,-6.34660507,-2.376408853,-6.031994229,5.040446857,3.310837136,-0.43292613,-2.586886666,2.151126709,-4.039072674,-6.594372016,-6.865375722
